"ID","name","date","link","text","score","exclam"
8182,NA,"9/1/2010","/KimKardashian/status/22733742789","Hi dolls! I am now a Cameo star on facebook! It lets me make fun appearances right in ur facebook page! http://bit.ly/d6ygl3",2,3
8183,NA,"9/1/2010","/KimKardashian/status/22719337643","I started Sunfare meal delivery & am loving it! But when u are on a diet why does junk food look EXTRA good? I cheated a lil yesterday :-(",0,1
8184,NA,"9/1/2010","/KimKardashian/status/22719106079","I work out so hard yet eat so bad, my eating habits ruin it all and I just want to start eating healthier.",-2,0
8185,NA,"9/1/2010","/KimKardashian/status/22682432685","Now I lay me down to sleep,
I pray the Lord my soul to keep;
If I die before I wake,
I ask the lord my soul to take.",-1,0
8186,NA,"8/31/2010","/KimKardashian/status/22675844811","How does everyone feel that Obama declared that the American combat mission in Iraq has ended? I want all the troops to come home though!",0,1
8187,NA,"8/31/2010","/KimKardashian/status/22644766510","First look at our K-Dash by Kardashian collection for QVC! http://bit.ly/dDaRmY So exciting!!",1,3
8188,NA,"8/31/2010","/KimKardashian/status/22637169571","I don't understand why its always easier to give advice then take it!",1,1
8189,NA,"8/31/2010","/KimKardashian/status/22637048827","Practice what you preach...",0,0
8190,NA,"8/31/2010","/KimKardashian/status/22614556863","I'm up extra early today but I have so many things to do! Going to be a productive day! Have a blessed day everyone!",1,3
8191,NA,"8/31/2010","/KimKardashian/status/22613094732","Rise and Grind!",-1,1
8192,NA,"8/30/2010","/KimKardashian/status/22566655913","Real men dont love a million different women they love 1 woman a million different ways!",2,1
8193,NA,"8/30/2010","/KimKardashian/status/22560666480","""You don't get another chance, life is no nintendo game...""",0,0
8194,NA,"8/30/2010","/KimKardashian/status/22547555831","Backstage with @msleamichele http://bit.ly/dyV0Xl Happy bday, doll! Great meeting you!",2,2
8195,NA,"8/30/2010","/KimKardashian/status/22545892482","Dolls, help support Stand Up for Cancer! Every dollar helps! http://rocksagainstcancer.com/ Watch this vid and everyone RT",0,2
8196,"Kim","8/30/2010","/KimKardashian/status/22544450721","Craaaaazzzyy good deal 4 my fans! 250 free business cards @ www.vistaprint.com/kim",3,1
8197,NA,"8/30/2010","/KimKardashian/status/22499285082","Amazing time at the Emmy's but made it home right in time for Keeping Up With The Kardashian's and The Spin Crowd! perfect timing",3,1
8198,"Kim","8/29/2010","/KimKardashian/status/22484402899","Haha!!! RT @laurenrcyrus my favorite part of the emmy's so far is when @KimKardashian showed the world that she could sing! LOL",1,4
8199,NA,"8/29/2010","/KimKardashian/status/22482081736","Who just saw me sing live on the Emmy's??? Haha REALLLLLIIITYYYY! LOL",0,1
8200,NA,"8/29/2010","/KimKardashian/status/22480639398","Did u guys see my @marchesafashion dress? What do you think?",0,0
8201,NA,"8/29/2010","/KimKardashian/status/22470777435","Stepping onto the red carpet! Let the madness begin ;-)",-1,1
8202,NA,"8/29/2010","/KimKardashian/status/22470188151","Stunning Lorraine Schwartz diamond pinky ring! http://twitpic.com/2jha26",1,1
8203,"Khloe","8/29/2010","/KimKardashian/status/22465730058","I finally found you...my missing puzzle piece, I'm complete! @KhloeKardashian",0,1
8204,"Kim","8/29/2010","/KimKardashian/status/22465264741","There's no place like Neverland RT @TajJackson3 -@KimKardashian Thanks Kim for your #MessageToMJ. I remember those Neverland days well.",2,0
8205,NA,"8/29/2010","/KimKardashian/status/22464154956","#messagetoMJ We miss you Michael http://bit.ly/cjLuBW Some of my fondest memories are at Neverland Ranch",-1,0
8206,NA,"8/29/2010","/KimKardashian/status/22461081154","Help me choose my Emmys dress!! http://bit.ly/bP542t I need your help, dolls!!",0,4
8207,NA,"8/29/2010","/KimKardashian/status/22457274414","Keeping Up With The Kardashians tonight on E! 10/9c ALL NEW EPISODE!",0,2
8208,NA,"8/28/2010","/KimKardashian/status/22400456653","Ok my fam has clearly hijacked my twitter. I can't stay signed in and walk away!",1,1
8209,"Kendall","8/28/2010","/KimKardashian/status/22399797081","i love @kendalljenner SOOOOOO MUCH! shes an amazing sister!!!!! and PLEASE will a beautiful woman find my amazing bro @robkardashian",4,6
8210,NA,"8/28/2010","/KimKardashian/status/22396212024","kowabunga dudettes. i'm so pumped to be on this surfing kick. who else surfs out there? gnarly day in the h2o. ridin waves!",0,1
8211,NA,"8/28/2010","/KimKardashian/status/22395524010","i just surfed the day away...caught a good old radical wave off the coast of bermuda. tubular right dudes?",1,0
8212,NA,"8/28/2010","/KimKardashian/status/22376488234","Hey everyone @TheSlyStallone just joined twitter! Follow him!!!!",0,5
8213,"Khloe","8/28/2010","/KimKardashian/status/22362276395","Words cannot describe how much I miss @KhloeKardashian My missing puzzle piece....come home so I can be complete!",-1,1
8214,NA,"8/28/2010","/KimKardashian/status/22360697461","""U think I'm pretty w/out any make up on...u think I'm funny when I tell the punch line wrong...I know u get me so I let my walls come down""",-1,0
8215,NA,"8/28/2010","/KimKardashian/status/22360604850","Listening to @KatyPerry ""Teenage Dream""...LOVE THIS SONG!",0,1
8216,NA,"8/28/2010","/KimKardashian/status/22359264063","Good morning everyone! Early morning workouts are the best!",2,2
8217,NA,"8/27/2010","/KimKardashian/status/22315145742","Had rehearsal for the Emmy's...can't reveal too much but fun surprises this Sunday!",1,1
8218,"Khloe","8/27/2010","/KimKardashian/status/22286101202","True love!!! RT@KhloeKardashian A year ago today was the day I met my hubby!!! :) wow! So much has happened in a year. Dreams do come true",2,7
8219,NA,"8/26/2010","/KimKardashian/status/22238908131","Had a good relaxing day today... Took the best nap ever!",2,1
8220,NA,"8/26/2010","/KimKardashian/status/22216587446","What movie should I see tonight? Haven't been in a while. Anyone see The Expendables? Love Sly Stallone!!!",0,3
8221,"Kim","8/25/2010","/KimKardashian/status/22137424607","I think I found my biggest fan!  Kisses! RT @BurnhamBBzLuuvs @kimkardashian you are mentally retarded. just do us a favor and kill urself.",-1,2
8222,NA,"8/25/2010","/KimKardashian/status/22131553837","I have a craving...mmmm",0,0
8223,NA,"8/25/2010","/KimKardashian/status/22122184998","Shoots with my sisters are always the best! http://bit.ly/9ebrD8",0,1
8224,NA,"8/25/2010","/KimKardashian/status/22107116978","I've always wanted to say ""ya'll"" lol! Sounds so cute when @BritneySpears says it ;-)",1,1
8225,NA,"8/25/2010","/KimKardashian/status/22098286753","There's 2 ways to do things in life...you can do it right or you can do it over!",1,1
8226,NA,"8/25/2010","/KimKardashian/status/22095173868","Great workout this morning! What about u guys? I feel so lazy if I don't get a workout in",0,1
8227,"Kim","8/25/2010","/KimKardashian/status/22092471115","Omg I just made it to 2 million fans on Facebook! Thank u so much u guys! It really means a lot to me. http://www.facebook.com/kimkardashian",2,2
8228,NA,"8/24/2010","/KimKardashian/status/22041540772","Ewww don't be a perv @GeorgeLopez! You're so sick! Tune in tonight to find out why he's so gross!!!!",-2,6
8229,NA,"8/24/2010","/KimKardashian/status/22029744341","Long braids and sleek buns... http://bit.ly/bOyIPH do you guys like this look?",2,0
8230,NA,"8/24/2010","/KimKardashian/status/22021183049","We love you, Kougar! RT @georgelopez Tonight - learn the truth behind Kougar Kardashian! http://su.pr/3apDFK #WhoIsKougar",1,2
8231,NA,"8/23/2010","/KimKardashian/status/21942665458","And record numbers for The Spin Crowd too! 2.3 million viewers! Thank you so much everyone!!!",1,5
8232,NA,"8/23/2010","/KimKardashian/status/21941316409","Thanks to everyone who made Keeping Up the highest rated premiere!!! http://bit.ly/ahatlz 4.7 million.... wow",1,3
8233,NA,"8/23/2010","/KimKardashian/status/21938879053","Just as hard as u are working, someone else is working just as hard. Use that as motivation and strive to be better!",-1,1
8234,NA,"8/23/2010","/KimKardashian/status/21936370527","Look how big Mason is getting! http://bit.ly/92WRgS",0,1
8235,NA,"8/22/2010","/KimKardashian/status/21879815318","Seriously @JonathanCheban LIP INJECTIONS??? Soooo rude!",-1,1
8236,"Kris","8/22/2010","/KimKardashian/status/21878962005","Mom's aren't supposed to play beer pong RT @KeepinUpWKris Beer Pong!! LOOOOVVVVEEEE Beer Pong!! Woooohoooooo my new favorite game :) #kuwtk",1,4
8237,NA,"8/22/2010","/KimKardashian/status/21878331543","Neat freaks unite!!!! #KUWTK",0,4
8238,NA,"8/22/2010","/KimKardashian/status/21877123138","Keeping Up With The Kardashian's on now!!!!!",0,5
8239,NA,"8/22/2010","/KimKardashian/status/21874671616","Where are all my Dash Dolls at? East coast Keeping Up is about to be on! Let's live tweet!!!!!",0,6
8240,NA,"8/22/2010","/KimKardashian/status/21857429949","I'm getting soooo excited for tonight! Who's gonna watch Keeping Up W Kardashians and The Spin Crowd?",1,1
8241,NA,"8/22/2010","/KimKardashian/status/21848054907","Keeping Up With The Kardashians is on tonight on E! at 10/9pm c! Then The Spin Crowd right after! TUNE IN!",1,4
8242,NA,"8/21/2010","/KimKardashian/status/21793040382","I'm making my favorite snack...rice crispie treats! Perfect Saturday!",2,2
8243,NA,"8/21/2010","/KimKardashian/status/21785225421","Happy Birthday @BrodyJenner I love you!",2,1
8244,NA,"8/21/2010","/KimKardashian/status/21766605913","Keep wishing Rob! lol RT @JLO -A bit early 4 the Santa wishlist Rob... RT @RobKardashian All I want for Christmas is You...@JLO",0,1
8245,"Khloe","8/20/2010","/KimKardashian/status/21694872951","Everyone help @kourtneykardash and @khloekardashian get to 1 mil facebook friends! Kourt: http://bit.ly/cksCxI  Khloe: http://bit.ly/a8slk8",0,1
8245,"Kourtney","8/20/2010","/KimKardashian/status/21694872951","Everyone help @kourtneykardash and @khloekardashian get to 1 mil facebook friends! Kourt: http://bit.ly/cksCxI  Khloe: http://bit.ly/a8slk8",0,1
8246,NA,"8/20/2010","/KimKardashian/status/21682974046","Listen to your heart",0,0
8247,"Kris","8/20/2010","/KimKardashian/status/21671498085","Came to Gunnar's gym this morning and l see my mom jacked my style! http://twitpic.com/2gho7q",0,1
8248,NA,"8/20/2010","/KimKardashian/status/21670982734","Rise and grind",-1,0
8249,NA,"8/20/2010","/KimKardashian/status/21640684340","I'm getting good! LOL http://twitpic.com/2gdohx",1,1
8250,NA,"8/20/2010","/KimKardashian/status/21639405549","Learning how to dougie with @caliswagdstrct http://twitpic.com/2gdikd",0,0
8251,NA,"8/19/2010","/KimKardashian/status/21625215153","All spike everything! http://twitpic.com/2gbrtl",0,1
8252,NA,"8/19/2010","/KimKardashian/status/21623864646","Think I can get through airport security? http://twitpic.com/2gbm19",0,0
8253,NA,"8/19/2010","/KimKardashian/status/21616638507","You smile I smile",2,0
8254,NA,"8/19/2010","/KimKardashian/status/21608598948","Bangs!!!!!! http://bit.ly/9dRaPC",0,6
8255,NA,"8/19/2010","/KimKardashian/status/21607889643","RT @ihatequotes Greatest thing in life is finding someone who knows all your mistakes and weaknesses but still finds you completely amazing.",0,0
8256,NA,"8/19/2010","/KimKardashian/status/21602922958","All the world is a stage
And everyone has their part 
But how was I to know which way the story'd go...",0,0
8257,"Khloe","8/19/2010","/KimKardashian/status/21580650631","Prayer for u @KhloeKardashian- God  bless all my family,Wherever they may be,Keep them warm And safe from harm,For they're so close to me.",3,0
8258,NA,"8/19/2010","/KimKardashian/status/21553309214","""I'd rather tame a tiger then paint stripes on a kitty cat"" words of wisdom from @EvaLongoria",1,0
8259,NA,"8/18/2010","/KimKardashian/status/21544082479","new twitter background...its a sneak peak from an upcoming calendar shoot...it will be up only for one night!",-1,1
8260,NA,"8/18/2010","/KimKardashian/status/21531848188","RT @ihatequotes All life tests are just preparation for something bigger in the future. Stay strong and have faith!",2,1
8261,NA,"8/18/2010","/KimKardashian/status/21518570593","I could really use a wish right now",1,0
8262,"Kourtney","8/18/2010","/KimKardashian/status/21507846174","I hate @kourtneykardash http://bit.ly/bcYzgD",-1,0
8263,NA,"8/18/2010","/KimKardashian/status/21505830915","Come see me at Perfumania in Camarillo this Friday!! Details here http://bit.ly/a7rBco",0,2
8264,NA,"8/18/2010","/KimKardashian/status/21503129578","Take and chance and don't ever look back. Never have regrets, just lessons learned.",-1,0
8265,NA,"8/18/2010","/KimKardashian/status/21498113585","I passed out last night with all my make up on, lights on, tv on...#exhausted",0,0
8266,NA,"8/18/2010","/KimKardashian/status/21467546130","Tweet dreams",0,0
8267,"Kris","8/17/2010","/KimKardashian/status/21437933005","So many funny moments! http://bit.ly/aFIRy8 @keepinupwkris It's gonna be one crazzzyy 5th season!!",-1,3
8268,"Kourtney","8/17/2010","/KimKardashian/status/21433824200","Getting ready to do Chelsey Lately. Kourts wearing black, but I'm thinking maybe a nude colored dress? To mix it up? What do u guys think?",1,0
8269,NA,"8/17/2010","/KimKardashian/status/21401204538","Up early for press...I swear I feel like its ground hog's day. Ever feel like that?",1,0
8270,NA,"8/17/2010","/KimKardashian/status/21381553110","tummy ache..falling asleep...long day ahead of me! tweet dreams",0,1
8271,NA,"8/16/2010","/KimKardashian/status/21336305221","7 days to go... http://bit.ly/keepingupwtk",0,0
8272,NA,"8/16/2010","/KimKardashian/status/21315045871","Soooo what did you guys think of KKTMiami finale??? I can't wait for u to see Keeping Up! Craziest season yet!",0,2
8273,NA,"8/15/2010","/KimKardashian/status/21268674358","RT @JonathanCheban KK take Miami finally tonight!! And NEXT week Keeping Up is back and The SPIN CROWD right after! Woo hoo",2,3
8274,"Kourtney","8/15/2010","/KimKardashian/status/21268647839","Its the season finale of Kourtney and Khloe Take Miami tonight on E! 10/9pm c TUNE IN!!!",0,4
8274,"Khloe","8/15/2010","/KimKardashian/status/21268647839","Its the season finale of Kourtney and Khloe Take Miami tonight on E! 10/9pm c TUNE IN!!!",0,4
8275,NA,"8/15/2010","/KimKardashian/status/21222448493","I believe in the power of love",1,0
8276,NA,"8/15/2010","/KimKardashian/status/21211238122","Just went to the prettiest most magical wedding! Makes me believe in love! Love u @SimoneHarouche",3,2
8277,NA,"8/14/2010","/KimKardashian/status/21161201651","Guess who is babysitting Rocky... http://bit.ly/cnAnjC",0,0
8278,NA,"8/13/2010","/KimKardashian/status/21100740768","This time baby I'll be bullet proof! http://twitpic.com/2efndm",0,1
8279,NA,"8/13/2010","/KimKardashian/status/21099974768","One more day to get your hands on lala's HOT pink range rover!! RT @lala One day left!!!!!!! Get ur bids in! http://tinyurl.com/3587gxj",1,10
8280,NA,"8/13/2010","/KimKardashian/status/21091670986","RT @jrridinger Do u believe in the power of Love? Why? Is it more powerful than hate or a battle of equal forces? Do u know any haters?",0,0
8281,NA,"8/13/2010","/KimKardashian/status/21082132869","Snapshots from behind the scenes of my @ellemagazine shoot with Biebs! http://bit.ly/ak56cL",0,1
8282,NA,"8/13/2010","/KimKardashian/status/21073567838","Friday the 13th....spooky",0,0
